9.0 12.0 0.5 200
4.217217084296909 1.7024732493084893 0.15 -0.0637014698870542 -0.07708516546151228
9.574115427271849 8.590301957309705 0.15 -0.09771908303983678 -0.021236308762435256
5.070059616493447 3.3606314670061384 0.15 -0.09820847398849913 -0.01884398144900084
5.261933395336538 4.134442467901158 0.15 -0.09633894670521304 -0.026810582756257292
0.9897166478296664 4.83593212218314 0.15 0.08994587025427148 0.04370057693213859
1.9759900913334776 5.737269616255027 0.15 0.03375048923236681 0.09413237740849795
2.263783423062862 8.789980642439538 0.15 0.07536105699486481 0.06573211611242055
8.623696015980679 4.563586598354785 0.15 0.008956298289471037 -0.09959811605120861
9.299533814662306 7.277096913965319 0.15 0.09436570623914199 0.03309249893839927
10.403557356348268 3.3948281084788783 0.15 -0.09631645776762267 0.026891261835357602
4.844476493096385 6.682947554878462 0.15 0.09458057855211995 -0.032473283799860274
6.269345943845166 4.620935357951698 0.15 -0.09400569678692772 -0.03410174440705654
6.868434733427618 4.3155990202176655 0.15 0.015572344422158314 -0.09878006929131845
2.645253652292159 2.438663284049634 0.15 0.09560379240218504 -0.029324305248716598
0.25834847585026344 1.283219353329816 0.15 0.08727758655859752 0.04881211821368253
7.59920160930008 7.061322184956442 0.15 0.05699038602292866 -0.082171137882821
4.550234025958705 2.8273008417187757 0.15 0.010409319406623443 0.09945675477055792
5.860478806795121 3.9201009430083333 0.15 -0.03859905901245511 -0.09225027177929075
10.551563462191734 8.603067608029631 0.15 0.07695456844806108 0.06385917627853248
9.49569736259644 2.716754453198799 0.15 0.09959676089714545 -0.008971355460399552
2.1062130524994584 2.2668639487661366 0.15 -0.08897418442915651 -0.04564640736319172
4.609166256876643 6.306584349201604 0.15 -0.07402026355572404 0.06723838623242794
5.931469693571433 6.048395874219233 0.15 -0.09778775816846717 -0.020917799893520925
6.313644709473024 7.562811170505616 0.15 -0.05169981367249277 -0.08559865224540357
8.550838324258489 0.4728258057714486 0.15 -0.09397644199655786 -0.034182281223868016
3.4891212456251393 2.6550742241720817 0.15 0.08204097832913079 0.05717759941444809
5.210026852108287 0.9666813826096917 0.15 -0.03250652265820594 -0.09456915979679392
2.149861913554172 5.483495077481213 0.15 -0.03523339352512831 0.09358743495097752
7.047626141777965 2.3520262112822206 0.15 -0.03889298389327077 0.0921267377251457
4.227618500107748 5.312676371584678 0.15 0.09829366135799023 0.01839445940604776
2.0150316666931896 6.991322383487108 0.15 -0.09735559758735629 0.02284485978089492
3.114718798985314 4.061438636087132 0.15 -0.09615805997999527 0.0274522767887043
1.2265424475299977 7.493595312908722 0.15 7.124652339275363E-4 0.09999746193424333
6.554876490874419 6.710267252806796 0.15 -0.05160109511831593 0.08565819857194357
1.6448732732752114 5.8334915042666 0.15 -0.0331802942147535 -0.09433487200300002
4.601424910193527 7.2154625416613385 0.15 -0.07187963268434296 0.06952207135265703
2.638224878016648 1.997063310127103 0.15 -0.09301147769791303 0.03672689772429229
3.1958691844711584 0.3761224519420354 0.15 -0.008379273461349937 0.09964832048890698
3.2781622598536533 8.728634819269931 0.15 -0.061877080149873254 -0.07855715723042783
0.6608116214105251 7.889621117497523 0.15 0.03014684395320953 0.09534761559504693
2.054524448891094 0.9967849817381393 0.15 0.09574643487363822 0.02885515913988615
0.15243715208335296 0.5636440281640468 0.15 -0.06383130605062326 -0.07697768746767902
3.9062303352588503 6.436558511122673 0.15 -0.0980481563179092 0.01966110481785914
5.058518823229634 4.55407916800147 0.15 0.09854314078070942 -0.017007333861404794
1.9171548009948967 2.5859955868115954 0.15 -0.08788709186874949 0.047705964856126624
11.370805858369849 1.8680274760528133 0.15 -0.07907723253967697 0.061211038986982214
7.49963342495948 1.6519080106177886 0.15 0.09948431853741661 -0.01014250290341728
8.7191730819968 8.490367971082621 0.15 -0.057306194316532826 0.08195120556133254
7.601540243224138 3.2180642943964726 0.15 0.007868645796418541 0.09968994138492863
4.224399503017219 8.759394660659884 0.15 -0.015990475627445024 -0.09871324475068222
10.279806545278618 8.799565302216273 0.15 -0.03208020196654279 0.09471462739084088
9.831219104428317 0.645784024592797 0.15 -0.03680549450084334 0.09298040425029562
5.17626187033737 6.62271624191186 0.15 -0.01079326399925867 -0.09941582093531345
0.5234339739827347 1.6536796467055705 0.15 -0.05847914656552559 -0.08111836670549882
5.512133882899287 5.41681812596286 0.15 0.05808804688537056 0.08139888702582483
0.5251055547688184 6.8474873057125905 0.15 0.08989377852043223 -0.04380763156482528
10.647136509306605 3.9949486588062646 0.15 -0.08427747877513571 0.05382663440441498
7.4873623272229874 6.217566184582372 0.15 0.06619863401121175 0.07495159007685988
1.9605722261355156 3.6727956055750517 0.15 -0.04195814504911481 0.09077176909170298
8.027697414300201 3.277755678149595 0.15 -0.0998309541342706 -0.005812107762349311
0.8917698589749059 6.6633379415479705 0.15 0.0627517561530136 0.07786024081463352
6.972828542006617 8.621302568398846 0.15 0.09994933036577636 -0.003182979646949708
3.54326145268841 0.6357108101810003 0.15 -7.824002746162221E-4 -0.09999693920220898
5.431722066624186 3.6448862519961094 0.15 -0.09999207147635517 -0.001259222723541088
10.500593303829433 7.415906945235504 0.15 -0.047701282205119114 -0.0878896334955812
1.9561504262052352 6.070110003095535 0.15 -0.054719932843877175 -0.08370023267328218
5.857377758961931 5.234956321313799 0.15 0.037240142369210374 0.09280717534932814
10.673239635441913 0.7599903274821282 0.15 0.08831716431991088 -0.0469049942595654
6.917182261133714 6.394841773035067 0.15 -0.026926354276202276 -0.09630665317304118
8.75500774490978 6.469469185704484 0.15 -0.06506794613189552 -0.07593525127486404
4.699748839551097 8.118036681582565 0.15 0.09997889895360211 0.0020542064223007415
1.636893417329658 7.032854656377282 0.15 -0.07392272586587458 0.06734560565143623
7.685796171509377 8.140490544426772 0.15 -0.0976208887583061 0.02168322111768513
9.543017201472681 7.886041105455271 0.15 -0.09396584448768773 0.03421140262713134
2.4429117819316017 7.593346195417435 0.15 -0.06284307141646461 0.07778655651811005
6.574159735541409 8.57829117409316 0.15 0.06727152972248603 -0.07399014318675616
3.1199840445035507 8.43606170168076 0.15 0.071377360914247 0.07003764951022647
11.561569543275844 0.688235213178791 0.15 -1.8066043394060445E-4 -0.0999998368089049
0.19665274933322774 8.579907860432613 0.15 0.04464821271207185 -0.08947925514675223
9.757857595454311 4.145401720779188 0.15 -0.060182240605587994 0.07986299465767058
7.376801098511615 2.6486802081059553 0.15 -0.08707472667499652 -0.04917308180778027
9.79915461713313 5.551192113998772 0.15 0.09910234170998522 0.013368839425968327
1.7005042884589572 5.192980905015719 0.15 0.05546411341236418 0.08320896660444957
6.929911737804243 5.002101849905503 0.15 0.0901819202001967 0.04321135578763244
1.0991158235626903 3.7849212225919455 0.15 -0.06063896363160642 0.07951676609171625
3.81101817464964 1.9983021560771546 0.15 0.02805508565827823 -0.09598391619801035
2.581354164808184 2.9623546704485175 0.15 0.004896024974380987 0.09988007278456618
7.070543535407229 3.067346707019278 0.15 0.04799391568436696 -0.08773017757466285
5.952866829503963 6.995692896283617 0.15 -0.06810388332046718 -0.07322472995287993
0.5614130252160265 2.878525163223026 0.15 -0.026498755192096442 -0.09642518329393698
0.8649274966074962 8.24215744612981 0.15 -0.09961585025691266 -0.008756847468829942
5.79052529609529 6.333340757364174 0.15 0.02288312020038489 -0.09734661170217862
8.710838472593942 6.124480943895612 0.15 0.008886281475118394 -0.09960438746132104
2.6390675688912366 8.027199076738556 0.15 0.08753152059929555 0.04835527790815704
9.165875292686785 3.180383342168499 0.15 -0.0954257586329676 0.02989857169368819
11.566925487711828 2.6001130271060573 0.15 -0.031267409776553644 -0.09498604679564826
8.921156060299271 7.048158969346091 0.15 -0.018906003335496174 0.09819655308552439
5.139416009255067 1.8452094882318182 0.15 0.051238338483948515 0.08587568147854385
0.8394537321037285 0.7718299649580141 0.15 0.09166145794048321 -0.03997720760914934
7.677084703538488 0.18612487618413576 0.15 -0.06924121187554018 0.07215022230046526
1.8882565172416252 7.7199925140531445 0.15 0.09841899820139159 -0.017711600521536173
9.661360036817024 1.1719604022759373 0.15 0.09225895468181948 0.03857830064969144
11.82049442966224 8.436677502600544 0.15 0.09981221181940295 0.006125550727782954
7.4764224473239835 4.582597928363343 0.15 -0.0957246379388289 0.02892738653041645
3.7432525222921176 1.5946264567279953 0.15 -0.07159132865592567 0.06981892051069852
8.97245989908593 1.2710082359604358 0.15 -0.07800309172162381 -0.06257409753139029
10.28043051555056 6.369055992497757 0.15 0.08026520183132545 -0.05964475982830841
3.008531656185947 4.90408231920881 0.15 0.04180340900988938 -0.09084313400115554
10.68338438090889 3.1179450263038246 0.15 0.07069617736127146 -0.07072517590295305
8.324227353737125 7.650140118406966 0.15 -0.09106763660165294 -0.0413120510721664
11.43821646223589 6.430614658717039 0.15 0.011001221718943242 -0.0993930235011022
1.7310614841089746 0.16182773385581672 0.15 -0.09229999295557506 -0.03848001169959275
4.664390505138972 2.424942024393188 0.15 -0.04470453466958549 0.08945112956232487
3.3993743021804823 3.5362841605367903 0.15 -0.022365242156943903 -0.0974668966534857
4.947142606187889 5.095013486628375 0.15 0.09938505968405466 -0.011072935997146066
7.963427176713834 1.8980958380909074 0.15 0.09606295171811956 -0.027783255878356512
1.799367055941386 8.685757944258658 0.15 0.007905063108345633 0.09968706022976641
11.013655329142725 8.120185828165242 0.15 -0.09632756660698977 0.026851441517653243
5.505863019247965 0.16180965831944705 0.15 -0.0027589487494464747 -0.09996193376379796
9.310144526406756 6.010460955517608 0.15 -0.09984964256957807 -0.005481685755997285
1.0733749342724375 5.608140096039335 0.15 -0.049132416496963316 -0.08709767878175013
8.760111507704071 1.6652041043024897 0.15 0.01892889266792439 -0.09819214338411297
8.096425456762466 8.59201714709093 0.15 0.072135898966166 -0.06925613388244461
0.19104994144542342 5.234088957051635 0.15 -0.07439731635406364 0.0668209497037671
